20,1,1678.91,975.50,608.52,684.77,1,-1,-1,-1
20,2,2225.37,996.52,288.16,560.90,1,-1,-1,-1
20,3,1951.90,973.01,403.65,626.22,1,-1,-1,-1
20,4,1245.34,1034.83,346.84,518.53,1,-1,-1,-1
21,0,1355.51,984.71,345.40,628.74,1,-1,-1,-1
21,1,1677.98,972.50,607.61,687.50,1,-1,-1,-1
21,2,2229.10,990.43,283.46,566.87,1,-1,-1,-1
21,3,1952.41,971.35,365.38,626.35,1,-1,-1,-1
21,4,1246.14,1031.91,348.49,520.77,1,-1,-1,-1
22,0,1307.39,984.42,390.93,627.58,1,-1,-1,-1
22,1,1682.80,967.33,612.79,692.25,1,-1,-1,-1
22,2,2227.29,983.49,285.59,573.27,1,-1,-1,-1
22,3,1952.48,968.92,386.31,626.50,1,-1,-1,-1
22,4,1243.89,1029.07,357.04,525.24,1,-1,-1,-1
23,0,1297.35,984.53,398.18,624.78,1,-1,-1,-1
23,1,1697.09,960.18,599.10,700.27,1,-1,-1,-1
23,2,2213.15,979.34,298.14,578.85,1,-1,-1,-1
23,3,1956.23,966.84,340.46,627.30,1,-1,-1,-1
23,4,1244.81,1028.50,356.40,525.73,1,-1,-1,-1
24,0,1309.95,984.45,379.50,625.39,1,-1,-1,-1
24,1,1730.18,953.28,557.57,706.13,1,-1,-1,-1
24,2,2195.22,974.53,315.54,585.94,1,-1,-1,-1
24,3,1945.23,961.43,320.17,629.35,1,-1,-1,-1
24,4,1250.38,1026.80,350.86,526.44,1,-1,-1,-1
25,0,1284.43,984.28,400.90,625.59,1,-1,-1,-1
25,1,1778.99,952.89,524.82,706.57,1,-1,-1,-1
25,2,2168.96,971.57,340.61,584.69,1,-1,-1,-1
25,3,1913.53,954.64,323.33,631.69,1,-1,-1,-1
25,4,1275.20,1002.28,329.26,548.76,1,-1,-1,-1
26,0,1252.26,985.19,429.63,625.29,1,-1,-1,-1
26,1,1833.25,951.38,469.09,708.05,1,-1,-1,-1
26,2,2154.05,970.56,355.32,589.83,1,-1,-1,-1
27,0,1243.94,987.42,436.55,625.28,1,-1,-1,-1
27,1,1884.27,947.08,416.53,713.19,1,-1,-1,-1
27,2,2149.95,974.00,359.16,585.21,1,-1,-1,-1
27,3,1846.61,944.05,351.98,641.78,1,-1,-1,-1
28,0,1242.68,989.01,436.89,622.90,1,-1,-1,-1
28,1,1882.73,942.63,408.83,718.01,1,-1,-1,-1
28,2,2149.44,979.72,360.09,580.08,1,-1,-1,-1
28,3,1815.25,942.14,387.01,647.34,1,-1,-1,-1
28,4,1333.41,997.79,267.99,550.69,1,-1,-1,-1
29,0,1242.54,989.06,437.35,623.00,1,-1,-1,-1
29,1,1865.12,947.91,426.43,712.68,1,-1,-1,-1
29,2,2148.20,988.22,361.64,571.05,1,-1,-1,-1
30,0,1241.96,989.22,438.05,622.50,1,-1,-1,-1
30,1,1862.75,951.93,424.95,708.63,1,-1,-1,-1
30,2,2146.69,994.78,363.67,564.05,1,-1,-1,-1
30,3,1781.66,947.23,458.22,653.64,1,-1,-1,-1
30,4,1321.09,993.03,285.70,557.22,1,-1,-1,-1
31,0,1241.77,989.27,438.25,622.12,1,-1,-1,-1
31,1,1861.93,956.05,425.98,704.50,1,-1,-1,-1
31,2,2149.72,1001.40,361.01,557.90,1,-1,-1,-1
31,4,1313.52,992.14,296.38,558.69,1,-1,-1,-1
32,0,1242.02,987.81,437.85,623.17,1,-1,-1,-1
32,1,1868.73,957.88,419.24,702.31,1,-1,-1,-1
32,2,2151.16,1006.18,359.54,552.46,1,-1,-1,-1
32,4,1302.48,1001.11,316.98,550.93,1,-1,-1,-1
33,0,1243.34,985.75,435.16,625.07,1,-1,-1,-1
33,1,1854.44,953.93,434.30,706.38,1,-1,-1,-1
33,2,2147.82,1007.36,362.69,551.54,1,-1,-1,-1
33,4,1356.71,1019.69,273.27,530.85,1,-1,-1,-1
34,0,1244.08,981.78,432.34,628.06,1,-1,-1,-1
34,1,1849.89,954.11,438.96,706.08,1,-1,-1,-1
34,2,2145.69,1006.31,365.09,553.13,1,-1,-1,-1
34,3,1775.59,963.46,470.52,637.69,1,-1,-1,-1
34,4,1381.43,1022.33,259.60,529.10,1,-1,-1,-1
35,0,1244.04,980.88,431.42,628.99,1,-1,-1,-1
35,1,1903.69,951.19,382.65,709.76,1,-1,-1,-1
35,2,2146.62,1003.71,364.28,555.96,1,-1,-1,-1
35,3,1772.46,964.18,462.55,636.54,1,-1,-1,-1
35,4,1387.57,1021.26,256.89,531.17,1,-1,-1,-1
36,0,1243.90,978.06,429.86,631.78,1,-1,-1,-1
36,1,1912.75,943.66,373.15,716.99,1,-1,-1,-1
36,2,2152.65,998.90,358.53,561.18,1,-1,-1,-1
36,3,1769.03,961.59,428.82,637.75,1,-1,-1,-1
36,4,1388.47,1019.48,259.05,533.69,1,-1,-1,-1
37,0,1244.37,978.33,423.38,631.72,1,-1,-1,-1
37,1,1913.13,941.04,373.74,719.35,1,-1,-1,-1
37,2,2137.51,995.16,372.44,564.37,1,-1,-1,-1
37,3,1769.96,958.78,418.50,642.01,1,-1,-1,-1
37,4,1387.42,1018.48,262.00,535.98,1,-1,-1,-1
38,0,1241.27,978.82,401.29,631.40,1,-1,-1,-1
38,1,1910.38,936.09,398.80,723.46,1,-1,-1,-1
38,2,2139.54,992.26,366.74,565.75,1,-1,-1,-1
38,3,1769.75,954.21,436.87,646.51,1,-1,-1,-1
38,4,1391.87,1016.71,267.50,540.28,1,-1,-1,-1
39,0,1236.61,978.67,385.79,632.55,1,-1,-1,-1
39,1,1910.54,934.87,435.95,724.20,1,-1,-1,-1
39,2,2142.18,989.63,348.52,566.36,1,-1,-1,-1
39,3,1771.19,951.75,437.43,649.72,1,-1,-1,-1
39,4,1397.37,1014.64,271.95,539.57,1,-1,-1,-1
40,0,1232.38,979.57,364.31,630.52,1,-1,-1,-1
40,1,1910.38,936.97,471.75,722.03,1,-1,-1,-1
40,2,2139.91,987.56,316.32,567.94,1,-1,-1,-1
40,3,1771.32,949.14,408.58,652.82,1,-1,-1,-1
40,4,1396.62,1014.27,300.32,539.42,1,-1,-1,-1
41,0,1230.46,978.79,337.45,631.37,1,-1,-1,-1
41,1,1911.77,937.36,498.50,721.79,1,-1,-1,-1
41,2,2140.88,988.23,278.26,564.94,1,-1,-1,-1
41,3,1770.34,947.86,373.47,653.36,1,-1,-1,-1
41,4,1396.83,1013.06,321.65,541.49,1,-1,-1,-1
42,0,1229.09,978.96,310.71,634.89,1,-1,-1,-1
42,1,1911.26,939.79,518.71,720.36,1,-1,-1,-1
42,2,2130.84,991.16,262.03,559.42,1,-1,-1,-1
42,3,1769.23,948.04,356.90,653.99,1,-1,-1,-1
42,4,1396.60,1012.70,327.43,540.71,1,-1,-1,-1
43,0,1229.34,978.22,306.93,637.82,1,-1,-1,-1
43,1,1912.30,949.47,522.24,711.63,1,-1,-1,-1
43,2,2125.69,992.44,259.46,564.76,1,-1,-1,-1
43,3,1768.77,948.95,347.73,654.46,1,-1,-1,-1
43,4,1397.07,1013.49,328.08,539.40,1,-1,-1,-1
44,0,1231.20,978.89,303.29,636.88,1,-1,-1,-1
44,1,1913.22,955.04,524.49,706.23,1,-1,-1,-1
44,2,2126.74,993.40,257.89,563.75,1,-1,-1,-1
44,3,1769.38,950.32,344.34,654.10,1,-1,-1,-1
44,4,1397.89,1013.78,327.31,539.24,1,-1,-1,-1
45,0,1232.01,980.19,304.37,635.82,1,-1,-1,-1
45,1,1913.20,955.61,525.99,706.77,1,-1,-1,-1
45,2,2127.61,994.21,253.41,562.49,1,-1,-1,-1
45,3,1769.76,952.70,346.23,651.69,1,-1,-1,-1
45,4,1397.76,1014.43,328.16,538.74,1,-1,-1,-1
46,0,1235.49,980.75,303.14,635.10,1,-1,-1,-1
46,1,1913.28,956.90,525.97,706.24,1,-1,-1,-1
46,2,2127.63,989.96,252.47,566.48,1,-1,-1,-1
46,3,1769.92,953.44,344.30,651.49,1,-1,-1,-1
46,4,1397.35,1015.45,331.18,539.54,1,-1,-1,-1
47,0,1237.32,981.48,307.14,633.71,1,-1,-1,-1
47,1,1914.43,956.23,524.70,707.36,1,-1,-1,-1
47,2,2128.06,985.65,250.01,567.53,1,-1,-1,-1
47,3,1769.22,954.71,346.59,651.45,1,-1,-1,-1
47,4,1397.13,1017.55,339.62,537.60,1,-1,-1,-1
48,0,1238.20,980.75,319.46,634.39,1,-1,-1,-1
48,1,1914.44,952.03,524.28,710.50,1,-1,-1,-1
48,3,1769.44,954.63,348.47,651.20,1,-1,-1,-1
48,4,1395.32,1018.20,347.59,538.18,1,-1,-1,-1
49,0,1236.17,980.28,329.22,634.84,1,-1,-1,-1
49,1,1918.39,945.53,520.41,716.59,1,-1,-1,-1
49,3,1770.62,954.66,347.80,651.26,1,-1,-1,-1
49,4,1395.43,1019.06,353.32,535.74,1,-1,-1,-1
50,0,1231.17,979.99,343.25,634.69,1,-1,-1,-1
50,1,1927.54,931.60,510.32,728.92,1,-1,-1,-1
50,3,1769.84,954.92,348.88,647.98,1,-1,-1,-1
50,4,1397.16,1018.39,357.55,534.40,1,-1,-1,-1
51,0,1222.97,978.49,359.38,636.42,1,-1,-1,-1
51,1,1955.09,924.44,484.17,737.50,1,-1,-1,-1
51,3,1769.98,954.56,350.03,649.79,1,-1,-1,-1
51,4,1399.77,1016.82,359.29,537.43,1,-1,-1,-1
52,0,1213.31,977.84,377.67,637.30,1,-1,-1,-1
52,1,1993.75,923.72,448.59,739.21,1,-1,-1,-1
52,2,2102.00,966.96,277.10,587.71,1,-1,-1,-1
52,3,1773.47,953.15,382.05,654.39,1,-1,-1,-1
52,4,1412.96,1015.73,351.14,540.14,1,-1,-1,-1
53,0,1207.28,976.55,377.12,638.40,1,-1,-1,-1
53,1,2029.69,924.29,419.21,739.76,1,-1,-1,-1
53,2,2090.26,966.81,290.70,585.61,1,-1,-1,-1
53,3,1773.19,950.84,393.92,655.60,1,-1,-1,-1
53,4,1426.90,1015.95,339.33,539.88,1,-1,-1,-1
54,0,1200.87,975.76,388.36,639.31,1,-1,-1,-1
54,1,2072.31,918.24,382.90,745.39,1,-1,-1,-1
54,2,2087.42,964.83,289.70,587.51,1,-1,-1,-1
54,3,1773.95,948.45,349.00,658.64,1,-1,-1,-1
54,4,1432.87,1017.55,333.43,539.69,1,-1,-1,-1
55,0,1166.32,974.79,409.72,639.46,1,-1,-1,-1
55,1,2104.88,916.32,355.70,747.33,1,-1,-1,-1
55,2,2038.16,963.03,336.52,592.75,1,-1,-1,-1
55,3,1776.70,947.21,346.10,655.87,1,-1,-1,-1
55,4,1440.63,1019.19,324.96,538.88,1,-1,-1,-1
56,0,1138.48,974.31,411.36,640.62,1,-1,-1,-1
56,1,2109.19,917.28,355.74,746.47,1,-1,-1,-1
56,2,2019.04,962.39,353.02,594.83,1,-1,-1,-1
56,3,1760.12,946.65,363.30,655.94,1,-1,-1,-1
56,4,1447.42,1021.43,317.61,534.05,1,-1,-1,-1
57,0,1125.89,974.93,425.27,641.40,1,-1,-1,-1
57,1,2107.14,918.91,359.80,747.01,1,-1,-1,-1
57,2,2008.90,965.88,362.49,592.38,1,-1,-1,-1
57,3,1738.84,947.27,384.15,655.35,1,-1,-1,-1
57,4,1447.27,1023.21,315.50,532.34,1,-1,-1,-1
58,0,1124.82,975.93,425.07,640.59,1,-1,-1,-1
58,1,2141.19,924.37,330.46,741.89,1,-1,-1,-1
58,2,2008.28,970.52,366.75,587.05,1,-1,-1,-1
58,3,1727.81,948.57,395.72,655.32,1,-1,-1,-1
58,4,1448.69,1025.54,312.07,530.42,1,-1,-1,-1
59,0,1125.02,978.42,407.45,638.35,1,-1,-1,-1
59,1,2142.82,926.83,332.26,738.96,1,-1,-1,-1
59,2,2006.70,982.02,369.18,575.03,1,-1,-1,-1
59,3,1722.51,950.83,401.45,653.84,1,-1,-1,-1
59,4,1448.51,1027.18,309.57,530.83,1,-1,-1,-1
60,0,1125.22,979.39,409.78,637.79,1,-1,-1,-1
60,1,2139.51,928.61,335.61,737.41,1,-1,-1,-1
60,2,2005.38,989.15,368.74,566.91,1,-1,-1,-1
60,3,1721.63,953.11,402.35,651.05,1,-1,-1,-1
60,4,1443.09,1028.05,309.32,533.27,1,-1,-1,-1
61,0,1125.48,980.14,407.13,636.47,1,-1,-1,-1
61,1,2140.27,929.71,335.21,736.43,1,-1,-1,-1
61,2,2005.07,997.45,367.73,558.24,1,-1,-1,-1
61,3,1722.34,955.13,402.86,649.22,1,-1,-1,-1
61,4,1453.49,1028.37,295.22,533.94,1,-1,-1,-1
62,0,1126.13,978.83,405.83,637.74,1,-1,-1,-1
62,1,2141.52,927.90,333.98,738.21,1,-1,-1,-1
62,2,2006.15,1001.73,362.26,553.58,1,-1,-1,-1
62,3,1722.13,957.05,401.03,646.70,1,-1,-1,-1
62,4,1454.11,1027.89,289.40,534.44,1,-1,-1,-1
63,0,1126.26,977.23,405.46,639.71,1,-1,-1,-1
63,1,2140.06,926.60,336.13,739.68,1,-1,-1,-1
63,2,2006.50,1001.58,365.27,553.27,1,-1,-1,-1
63,3,1721.56,956.90,401.39,646.81,1,-1,-1,-1
63,4,1456.11,1026.66,283.78,540.51,1,-1,-1,-1
64,0,1126.37,977.03,405.50,639.84,1,-1,-1,-1
64,1,2141.77,923.58,337.74,742.72,1,-1,-1,-1
64,2,2007.72,998.95,370.78,555.99,1,-1,-1,-1
64,3,1722.24,956.17,399.88,647.30,1,-1,-1,-1
64,4,1453.90,1025.53,283.25,539.07,1,-1,-1,-1
65,0,1126.75,976.56,404.81,640.20,1,-1,-1,-1
65,1,2135.74,920.51,345.05,745.11,1,-1,-1,-1
65,2,2007.67,994.66,366.89,558.51,1,-1,-1,-1
65,3,1721.84,954.99,399.33,648.23,1,-1,-1,-1
65,4,1453.39,1024.27,282.53,542.68,1,-1,-1,-1
66,0,1126.71,976.67,404.57,640.20,1,-1,-1,-1
66,1,2136.50,922.01,347.45,743.31,1,-1,-1,-1
66,2,2005.40,990.09,365.08,562.99,1,-1,-1,-1
66,3,1721.45,951.15,399.59,651.54,1,-1,-1,-1
66,4,1449.86,1023.36,285.87,543.29,1,-1,-1,-1
67,0,1126.89,976.13,404.17,640.94,1,-1,-1,-1
67,1,2141.79,920.62,367.96,745.00,1,-1,-1,-1
67,2,2005.72,988.51,362.07,564.48,1,-1,-1,-1
67,3,1721.01,946.76,399.14,656.13,1,-1,-1,-1
67,4,1446.82,1019.52,293.53,550.71,1,-1,-1,-1
68,0,1127.06,976.24,402.86,640.86,1,-1,-1,-1
68,1,2142.37,922.06,408.05,743.35,1,-1,-1,-1
68,2,2007.18,987.12,357.01,564.43,1,-1,-1,-1
68,3,1721.13,941.06,399.05,661.61,1,-1,-1,-1
68,4,1442.88,1017.45,302.94,556.52,1,-1,-1,-1
69,0,1127.09,976.01,400.69,640.91,1,-1,-1,-1
69,1,2144.83,925.95,444.54,740.00,1,-1,-1,-1
69,2,2008.03,985.16,337.72,566.46,1,-1,-1,-1
69,3,1721.15,935.93,399.13,666.75,1,-1,-1,-1
69,4,1437.64,1016.14,318.25,562.29,1,-1,-1,-1
70,0,1126.86,975.99,386.73,641.08,1,-1,-1,-1
70,1,2145.13,923.06,473.77,743.21,1,-1,-1,-1
70,2,2006.18,984.88,308.96,567.62,1,-1,-1,-1
70,3,1721.91,934.64,392.02,667.71,1,-1,-1,-1
70,4,1437.81,1014.94,331.94,560.78,1,-1,-1,-1
71,0,1125.74,975.64,360.98,642.15,1,-1,-1,-1
71,1,2144.75,918.66,491.06,747.67,1,-1,-1,-1
71,2,2006.42,985.12,282.93,565.27,1,-1,-1,-1
71,3,1722.02,934.01,387.11,667.66,1,-1,-1,-1
71,4,1446.84,1015.38,328.09,558.27,1,-1,-1,-1
72,0,1125.13,975.11,346.74,641.99,1,-1,-1,-1
72,1,2145.19,921.71,501.79,744.72,1,-1,-1,-1
72,2,2006.87,985.23,269.48,565.53,1,-1,-1,-1
72,3,1721.96,934.04,388.09,667.84,1,-1,-1,-1
72,4,1456.65,1016.16,322.69,551.68,1,-1,-1,-1
73,0,1124.68,974.70,334.15,642.12,1,-1,-1,-1
73,1,2145.04,925.24,511.32,740.88,1,-1,-1,-1
73,2,2004.81,987.92,272.99,563.21,1,-1,-1,-1
73,3,1722.04,936.90,390.19,666.13,1,-1,-1,-1
73,4,1457.77,1018.36,327.07,546.97,1,-1,-1,-1
74,0,1125.86,974.62,331.70,641.83,1,-1,-1,-1
74,1,2146.03,927.04,511.76,739.80,1,-1,-1,-1
74,2,2007.57,993.05,278.73,556.06,1,-1,-1,-1
74,3,1722.38,943.19,393.08,659.91,1,-1,-1,-1
74,4,1457.20,1020.23,330.44,544.80,1,-1,-1,-1
75,0,1126.95,974.69,332.66,641.78,1,-1,-1,-1
75,1,2146.23,929.07,511.87,737.47,1,-1,-1,-1
75,2,2007.37,995.77,281.24,552.84,1,-1,-1,-1
75,3,1721.82,950.70,392.98,652.18,1,-1,-1,-1
75,4,1456.50,1020.44,329.32,546.27,1,-1,-1,-1
76,0,1126.80,974.29,336.11,642.14,1,-1,-1,-1
76,1,2146.56,927.32,512.53,738.93,1,-1,-1,-1
76,2,2006.91,996.64,284.06,553.35,1,-1,-1,-1
76,3,1722.10,959.07,393.29,644.50,1,-1,-1,-1
76,4,1457.25,1019.81,326.56,547.70,1,-1,-1,-1
77,0,1126.34,974.21,343.37,642.17,1,-1,-1,-1
77,1,2146.66,922.92,512.52,743.78,1,-1,-1,-1
77,2,2007.00,998.97,282.02,552.44,1,-1,-1,-1
77,3,1720.79,966.35,394.06,637.91,1,-1,-1,-1
77,4,1458.68,1017.27,323.41,549.40,1,-1,-1,-1
78,0,1125.63,974.11,352.48,642.44,1,-1,-1,-1
78,1,2149.76,916.25,508.88,750.19,1,-1,-1,-1
78,2,2005.55,998.02,294.27,554.22,1,-1,-1,-1
78,3,1721.43,966.51,394.95,638.15,1,-1,-1,-1
78,4,1456.67,1013.27,325.51,555.29,1,-1,-1,-1
79,0,1125.65,973.35,357.95,643.01,1,-1,-1,-1
79,1,2166.81,905.72,492.33,760.14,1,-1,-1,-1
79,2,2007.08,994.32,288.47,558.49,1,-1,-1,-1
79,3,1722.66,961.34,397.44,643.13,1,-1,-1,-1
79,4,1450.40,1007.10,325.96,563.57,1,-1,-1,-1
80,0,1125.49,972.40,356.24,643.71,1,-1,-1,-1
80,1,2208.23,900.14,450.82,766.00,1,-1,-1,-1
80,2,2008.09,991.03,282.52,559.38,1,-1,-1,-1
80,3,1722.41,952.63,395.44,652.04,1,-1,-1,-1
80,4,1439.56,999.57,328.11,572.33,1,-1,-1,-1
81,0,1125.46,968.94,347.64,647.04,1,-1,-1,-1
81,1,2255.68,893.39,411.37,772.41,1,-1,-1,-1
81,2,2008.85,980.40,277.19,570.50,1,-1,-1,-1
81,3,1722.49,937.53,391.70,666.70,1,-1,-1,-1
81,4,1462.06,991.72,301.49,578.00,1,-1,-1,-1
82,0,1124.77,964.86,339.69,651.77,1,-1,-1,-1
82,1,2302.65,884.53,369.52,782.08,1,-1,-1,-1
82,2,2008.19,970.96,269.33,585.40,1,-1,-1,-1
82,3,1723.03,919.36,391.59,684.90,1,-1,-1,-1
82,4,1485.32,986.91,280.79,578.85,1,-1,-1,-1
83,0,1125.84,958.50,335.40,658.63,1,-1,-1,-1
83,1,2316.61,876.54,354.38,789.44,1,-1,-1,-1
83,2,2014.63,960.75,259.79,595.42,1,-1,-1,-1
83,3,1723.56,899.36,390.72,705.14,1,-1,-1,-1
83,4,1489.21,981.40,271.54,575.59,1,-1,-1,-1
84,0,1131.13,953.49,329.51,660.12,1,-1,-1,-1
84,1,2335.93,872.22,329.12,794.97,1,-1,-1,-1
84,2,2022.24,947.63,251.21,606.37,1,-1,-1,-1
84,3,1714.26,881.93,472.14,721.11,1,-1,-1,-1
84,4,1498.65,977.60,256.75,574.99,1,-1,-1,-1
85,0,1143.55,950.73,317.61,662.34,1,-1,-1,-1
85,1,2340.05,868.46,318.72,797.53,1,-1,-1,-1
85,2,2035.24,936.67,237.21,617.00,1,-1,-1,-1
85,3,1645.92,869.63,566.14,731.13,1,-1,-1,-1
85,4,1514.84,976.82,244.49,577.50,1,-1,-1,-1
86,0,1167.89,945.53,290.35,666.17,1,-1,-1,-1
86,1,2354.39,869.92,302.58,799.16,1,-1,-1,-1
86,2,2032.36,928.14,234.01,619.44,1,-1,-1,-1
86,3,1624.20,864.87,598.09,727.45,1,-1,-1,-1
86,4,1522.57,981.06,246.29,573.87,1,-1,-1,-1
87,0,1170.50,941.36,262.62,666.26,1,-1,-1,-1
87,1,2358.71,880.36,317.07,792.46,1,-1,-1,-1
87,2,2029.81,936.01,238.97,592.71,1,-1,-1,-1
87,3,1611.57,832.34,623.14,736.95,1,-1,-1,-1
87,4,1522.89,988.69,244.42,567.24,1,-1,-1,-1
88,0,1185.33,937.11,238.73,667.91,1,-1,-1,-1
88,1,2349.98,894.30,329.14,764.65,1,-1,-1,-1
88,2,2031.93,933.62,252.78,604.16,1,-1,-1,-1
88,3,1676.30,742.20,455.34,837.08,1,-1,-1,-1
88,4,1526.76,998.50,223.58,557.61,1,-1,-1,-1
89,0,1189.88,931.32,238.81,678.39,1,-1,-1,-1
89,1,2338.28,901.20,322.01,758.29,1,-1,-1,-1
89,2,2039.36,944.58,262.12,598.36,1,-1,-1,-1
89,3,1754.31,726.42,285.84,863.97,1,-1,-1,-1
89,4,1521.89,1006.82,209.60,547.52,1,-1,-1,-1
90,0,1184.18,938.24,268.74,673.05,1,-1,-1,-1
